,a,b,c,k,tau,std(x[-10%:]),x[-1],t/T
1782,10.0,5.0,5.0,10.0,2,2.533658911301049e-07,0.6666665594369398,0.062329999999999997
1783,10.0,5.0,5.0,10.0,3,3.328663971433585e-07,0.6666664806434,0.06301
1784,10.0,5.0,5.0,10.0,4,2.453436901058796e-07,0.666666805689359,0.06520000000000001
1785,10.0,5.0,10.0,0.5,2,4.208108488115062e-07,0.04761931129937338,0.04816
1786,10.0,5.0,10.0,0.5,3,4.2680712337370055e-07,0.0476193079757885,0.0482
1787,10.0,5.0,10.0,0.5,4,4.3274914143978063e-07,0.047619306502605034,0.04823
1788,10.0,5.0,10.0,1.0,2,4.6305175227821036e-07,0.09090906692472711,0.05106
1789,10.0,5.0,10.0,1.0,3,4.6875141207000177e-07,0.0909090826189473,0.051120000000000006
1790,10.0,5.0,10.0,1.0,4,4.7310745975122635e-07,0.09090909869057116,0.051179999999999996
1791,10.0,5.0,10.0,2.0,2,3.4225223695894495e-07,0.16666671026586372,0.05493
1792,10.0,5.0,10.0,2.0,3,3.5133019297261036e-07,0.16666674946167867,0.05512
1793,10.0,5.0,10.0,2.0,4,3.592419148849469e-07,0.1666667800084289,0.05527
1794,10.0,5.0,10.0,5.0,2,2.954963790228128e-07,0.3333332242244993,0.05856
1795,10.0,5.0,10.0,5.0,3,2.798116089446892e-07,0.3333333093457935,0.059
1796,10.0,5.0,10.0,5.0,4,2.9008584989047886e-07,0.3333333869671958,0.05933
1797,10.0,5.0,10.0,10.0,2,3.587621526492749e-07,0.5000000780590901,0.06021
1798,10.0,5.0,10.0,10.0,3,3.1590509505754246e-07,0.5000000051631082,0.062130000000000005
1799,10.0,5.0,10.0,10.0,4,3.421971879968744e-07,0.4999998311959417,0.06286
1800,10.0,10.0,0.5,0.5,2,1.9314181688987375e-07,0.49999980108364384,0.13191
1801,10.0,10.0,0.5,0.5,3,1.9280367521282285e-07,0.49999980139053785,0.13185
1802,10.0,10.0,0.5,0.5,4,1.9289881475430235e-07,0.49999980125122623,0.13177
1803,10.0,10.0,0.5,1.0,2,1.856002179861598e-07,0.6666664874031158,0.08361
1804,10.0,10.0,0.5,1.0,3,1.8547229215988433e-07,0.6666664876623402,0.0835
1805,10.0,10.0,0.5,1.0,4,1.8524903108449688e-07,0.6666664876023697,0.08338
1806,10.0,10.0,0.5,2.0,2,1.5238745023644328e-07,0.7999998928777585,0.037160000000000006
1807,10.0,10.0,0.5,2.0,3,1.4895604205806622e-07,0.7999998998862335,0.036770000000000004
1808,10.0,10.0,0.5,2.0,4,1.448052618618901e-07,0.799999908738127,0.036359999999999996
1809,10.0,10.0,0.5,5.0,2,1.6601109157498728e-07,0.9090910191907422,0.03161
1810,10.0,10.0,0.5,5.0,3,1.9337884752663323e-07,0.9090910112557392,0.031650000000000005
1811,10.0,10.0,0.5,5.0,4,2.2220795653527149e-07,0.9090910041592355,0.031670000000000004
1812,10.0,10.0,0.5,10.0,2,2.947263142396403e-07,0.9523811064424079,0.03182
1813,10.0,10.0,0.5,10.0,3,3.125030031863501e-07,0.9523811270790891,0.03196
1814,10.0,10.0,0.5,10.0,4,3.2691591964828464e-07,0.952381144982622,0.03208
1815,10.0,10.0,1.0,0.5,2,1.9799792426724836e-07,0.33333311965003964,0.07895
1816,10.0,10.0,1.0,0.5,3,1.982860304513041e-07,0.33333311965515017,0.07890000000000001
1817,10.0,10.0,1.0,0.5,4,1.9810222321735982e-07,0.3333331196655692,0.07885
1818,10.0,10.0,1.0,1.0,2,1.8638988741608247e-07,0.4999998183320723,0.0553
1819,10.0,10.0,1.0,1.0,3,1.863079332697399e-07,0.49999981856888115,0.055200000000000006
1820,10.0,10.0,1.0,1.0,4,1.8620053653266884e-07,0.49999981883556704,0.0551
1821,10.0,10.0,1.0,2.0,2,7.963113957559761e-08,0.6666662953637154,0.03028
1822,10.0,10.0,1.0,2.0,3,1.020456036451597e-07,0.6666662510574778,0.03016
1823,10.0,10.0,1.0,2.0,4,1.2699591478169575e-07,0.6666662010787556,0.03003
1824,10.0,10.0,1.0,5.0,2,4.262234091152915e-07,0.8333333513055036,0.03021
1825,10.0,10.0,1.0,5.0,3,4.672425765864025e-07,0.8333333291106798,0.03022
1826,10.0,10.0,1.0,5.0,4,5.073098701234294e-07,0.8333332995326699,0.03025
1827,10.0,10.0,1.0,10.0,2,3.3017338529493025e-07,0.9090911043643906,0.03128
1828,10.0,10.0,1.0,10.0,3,3.33945658623899e-07,0.9090911143138867,0.03141
1829,10.0,10.0,1.0,10.0,4,3.1703829926787894e-07,0.9090911119052159,0.031560000000000005
1830,10.0,10.0,2.0,0.5,2,1.7897514832465754e-07,0.19999983856701142,0.03376
1831,10.0,10.0,2.0,0.5,3,1.7859484573424486e-07,0.1999998407091544,0.0337
1832,10.0,10.0,2.0,0.5,4,1.7792623941963325e-07,0.1999998422308714,0.03363
1833,10.0,10.0,2.0,1.0,2,3.974962348248847e-08,0.3333330995227846,0.02938
1834,10.0,10.0,2.0,1.0,3,3.603949675551833e-08,0.3333330856163198,0.02935
1835,10.0,10.0,2.0,1.0,4,3.386985625393348e-08,0.33333307054324945,0.029310000000000003
1836,10.0,10.0,2.0,2.0,2,5.530274637214083e-07,0.5000007322515043,0.02773
1837,10.0,10.0,2.0,2.0,3,5.884731599873249e-07,0.5000007523767169,0.027710000000000002
1838,10.0,10.0,2.0,2.0,4,6.24352245422376e-07,0.5000007618227564,0.027710000000000002
1839,10.0,10.0,2.0,5.0,2,2.0068057092472384e-07,0.7142856917745346,0.031129999999999998
1840,10.0,10.0,2.0,5.0,3,2.2543213633278426e-07,0.7142857085481051,0.0312
1841,10.0,10.0,2.0,5.0,4,2.5038747853594323e-07,0.7142857245445592,0.03125
1842,10.0,10.0,2.0,10.0,2,2.121768901812773e-07,0.8333332428676015,0.031760000000000004
1843,10.0,10.0,2.0,10.0,3,2.5057599248976814e-07,0.8333332087041968,0.0322
1844,10.0,10.0,2.0,10.0,4,2.6719453497805246e-07,0.8333331949091777,0.03247
1845,10.0,10.0,5.0,0.5,2,1.963312180239405e-07,0.09090873814974054,0.02527
1846,10.0,10.0,5.0,0.5,3,1.9930744385792533e-07,0.09090873732011477,0.02528
1847,10.0,10.0,5.0,0.5,4,2.03328951059169e-07,0.09090873941169512,0.0253
1848,10.0,10.0,5.0,1.0,2,6.085136472027619e-08,0.16666685610014456,0.02795
1849,10.0,10.0,5.0,1.0,3,5.808179863165372e-08,0.16666685612533308,0.02798
1850,10.0,10.0,5.0,1.0,4,5.658684917101555e-08,0.16666685606575857,0.02801
1851,10.0,10.0,5.0,2.0,2,6.071139693218426e-07,0.2857141695407825,0.02706
1852,10.0,10.0,5.0,2.0,3,6.153177663772575e-07,0.28571414317091154,0.027120000000000002
1853,10.0,10.0,5.0,2.0,4,6.114663044490715e-07,0.285714108246479,0.027219999999999998
1854,10.0,10.0,5.0,5.0,2,4.2841919088268154e-07,0.4999997343590927,0.02927
1855,10.0,10.0,5.0,5.0,3,4.324756578698113e-07,0.4999997171719739,0.02935
1856,10.0,10.0,5.0,5.0,4,4.332917536279065e-07,0.49999970197305627,0.02943
1857,10.0,10.0,5.0,10.0,2,2.7915779111492167e-07,0.6666668132166297,0.031170000000000003
1858,10.0,10.0,5.0,10.0,3,2.721627529322894e-07,0.6666667960359713,0.03157
1859,10.0,10.0,5.0,10.0,4,2.5914149668082137e-07,0.6666667737169388,0.03182
1860,10.0,10.0,10.0,0.5,2,4.233029974924631e-07,0.04761915411078513,0.02373
1861,10.0,10.0,10.0,0.5,3,4.2569789822471965e-07,0.04761915889061465,0.02375
1862,10.0,10.0,10.0,0.5,4,4.286157322409261e-07,0.04761916086962102,0.02376
1863,10.0,10.0,10.0,1.0,2,2.1349560953949477e-07,0.09090907333748977,0.026199999999999998
1864,10.0,10.0,10.0,1.0,3,2.1814841060947581e-07,0.09090906955383296,0.02622
1865,10.0,10.0,10.0,1.0,4,2.2413045678431452e-07,0.09090906198529823,0.026260000000000002
1866,10.0,10.0,10.0,2.0,2,4.3517034594616056e-07,0.16666630883802933,0.026400000000000003
1867,10.0,10.0,10.0,2.0,3,3.880429714862584e-07,0.16666632885093302,0.02653
1868,10.0,10.0,10.0,2.0,4,1.3021588849931996e-07,0.16666662897544432,0.027690000000000003
1869,10.0,10.0,10.0,5.0,2,3.086501417423797e-07,0.3333331609962181,0.02897
1870,10.0,10.0,10.0,5.0,3,3.0305770524300655e-07,0.3333331679758399,0.02905
1871,10.0,10.0,10.0,5.0,4,3.027658479960262e-07,0.3333331726086827,0.02911
1872,10.0,10.0,10.0,10.0,2,1.8942634924727768e-07,0.5000000553288881,0.03018
1873,10.0,10.0,10.0,10.0,3,1.9524489915120407e-07,0.5000001019591314,0.030330000000000003
1874,10.0,10.0,10.0,10.0,4,2.256092895866633e-07,0.5000001498783964,0.03048
